date,block_section_or_yard,corridor_block,line,demanded_time_from,demanded_time_to,block_demanded,permitted_time_from,permitted_time_to,block_permitted
2024-07-01,TMV YD,MAS-GDR,UP,04:00:00,06:00:00,120,00:30:00,02:30:00,120
2024-07-01,KOK YD,MAS-GDR,UP,01:50:00,03:20:00,90,01:00:00,02:30:00,90
2024-07-01,PV YD,MAS-GDR,UP,11:30:00,13:00:00,90,01:00:00,02:30:00,90
2024-07-01,TVT YD,MAS-GDR,UP,01:55:00,03:25:00,90,01:00:00,02:30:00,90
2024-07-01,KBT-TO,TRL-KPD,UP,03:25:00,04:55:00,90,01:00:00,02:30:00,90
2024-07-01,AKM-TADA,MAS-GDR,UP,01:45:00,03:15:00,90,01:00:00,02:30:00,90
2024-07-01,CTRE YD,TRL-KPD,UP,11:00:00,12:00:00,60,01:30:00,02:30:00,60
2024-07-01,KVN YD,MAS-GDR,UP,11:30:00,12:30:00,60,01:30:00,02:30:00,60
2024-07-01,TI YD,MAS-GDR,UP,02:40:00,03:40:00,60,01:30:00,02:30:00,60
2024-07-01,TNPM YD,MAS-GDR,UP,02:30:00,03:15:00,45,01:45:00,02:30:00,45
2024-07-01,NG-VGA,AJJ-RU,UP,00:00:00,03:00:00,180,01:45:00,04:45:00,180
2024-07-01,VGA YD,AJJ-RU,UP,22:30:00,00:30:00,120,01:45:00,03:45:00,120
2024-07-01,RU-PDD,AJJ-RU,UP,00:35:00,01:25:00,50,01:45:00,02:35:00,50
2024-07-01,POI YD,AJJ-RU,UP,23:00:00,01:00:00,120,01:45:00,03:45:00,120
2024-07-01,TDK-PUT,AJJ-RU,UP,01:05:00,03:10:00,125,01:45:00,03:50:00,125
2024-07-01,TNP-KOK,MAS-GDR,UP,02:45:00,03:20:00,35,01:55:00,02:30:00,35
2024-07-01,ABU YD,MAS-GDR,UP,02:40:00,03:10:00,30,02:00:00,02:30:00,30
2024-07-01,WJR YD,TRL-KPD,UP,12:05:00,12:30:00,25,02:05:00,02:30:00,25
2024-07-01,PON YD,MAS-GDR,UP,02:30:00,02:50:00,20,02:10:00,02:30:00,20
2024-07-01,NG-POI,AJJ-RU,UP,02:10:00,02:56:00,46,02:10:00,02:56:00,46
2024-07-01,VGA-NG,AJJ-RU,UP,11:30:00,14:30:00,180,02:15:00,05:15:00,180
2024-07-01,RU-PDD,AJJ-RU,UP,14:00:00,16:00:00,120,03:15:00,05:15:00,120
2024-07-01,KPD YD,TRL-KPD,UP,11:50:00,13:20:00,90,22:30:00,00:00:00,90
2024-07-01,CTRE YD,TRL-KPD,UP,13:20:00,14:09:00,49,22:30:00,23:19:00,49
2024-07-01,AJJ YD,TRL-KPD,UP,12:30:00,14:40:00,130,22:30:00,00:40:00,130
2024-07-01,PYA YD,MAS-GDR,UP,13:55:00,14:55:00,60,22:30:00,23:30:00,60
2024-07-01,TRL YD,TRL-KPD,UP,11:45:00,14:20:00,155,22:30:00,01:05:00,155
2024-07-01,MLPM YD,TRL-KPD,UP,14:15:00,14:40:00,25,22:30:00,22:55:00,25
2024-07-01,MCN YD,TRL-KPD,UP,12:35:00,13:00:00,25,22:30:00,22:55:00,25
2024-07-01,KVN YD,MAS-GDR,UP,15:30:00,16:30:00,60,22:30:00,23:30:00,60
2024-07-01,PEL YD,MAS-GDR,UP,22:15:00,23:15:00,60,22:30:00,23:30:00,60
2024-07-01,TUG YD,TRL-KPD,UP,14:00:00,15:15:00,75,22:30:00,23:45:00,75
2024-07-01,LTI YD,TRL-KPD,UP,14:00:00,15:00:00,60,22:30:00,23:30:00,60
2024-07-01,AKM YD,MAS-GDR,UP,16:00:00,16:50:00,50,22:30:00,23:20:00,50
2024-07-01,DVR-NYP,MAS-GDR,UP,12:00:00,15:00:00,180,22:30:00,01:30:00,180
2024-07-01,TI YD,MAS-GDR,UP,22:30:00,00:35:00,125,22:30:00,00:35:00,125
2024-07-01,PEL-DVR,MAS-GDR,UP,12:00:00,14:00:00,120,22:30:00,00:30:00,120
2024-07-01,AIPP YD,MAS-GDR,UP,12:50:00,15:50:00,180,22:30:00,01:30:00,180
2024-07-01,TMV YD,MAS-GDR,UP,15:00:00,17:00:00,120,22:30:00,00:30:00,120
2024-07-01,KBT YD,TRL-KPD,UP,23:05:00,01:10:00,125,23:05:00,01:10:00,125
2024-07-01,TADA-AKM,MAS-GDR,UP,23:05:00,00:35:00,90,23:05:00,00:35:00,90
2024-07-01,MDVE-CTRE,TRL-KPD,UP,23:15:00,00:45:00,90,23:15:00,00:45:00,90
2024-07-01,AKM YD,MAS-GDR,UP,23:25:00,01:50:00,145,23:25:00,01:50:00,145
2024-07-01,VPY-VLK,MAS-GDR,UP,10:00:00,13:00:00,180,23:30:00,02:30:00,180
2024-07-01,TNP YD,MAS-GDR,UP,23:35:00,00:20:00,45,23:35:00,00:20:00,45
2024-07-01,AKM-TADA,MAS-GDR,UP,23:35:00,01:05:00,90,23:35:00,01:05:00,90
2024-07-02,KPD YD,TRL-KPD,UP,10:00:00,12:30:00,150,00:00:00,02:30:00,150
2024-07-02,KOK YD,MAS-GDR,UP,00:00:00,02:20:00,140,00:00:00,02:20:00,140
2024-07-02,PEL YD,MAS-GDR,UP,09:00:00,11:30:00,150,00:00:00,02:30:00,150
2024-07-02,TUG YD,TRL-KPD,UP,10:00:00,12:30:00,150,00:00:00,02:30:00,150
2024-07-02,TVT YD,MAS-GDR,UP,00:00:00,02:30:00,150,00:00:00,02:30:00,150
2024-07-02,TRL-TI,TRL-KPD,UP,00:25:00,02:55:00,150,00:00:00,02:30:00,150
2024-07-02,ENR YD,MAS-GDR,UP,01:00:00,03:30:00,150,00:00:00,02:30:00,150
2024-07-02,BBQ YD,MAS-GDR,UP,10:55:00,13:15:00,140,00:10:00,02:30:00,140
2024-07-02,ABU YD,MAS-GDR,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-02,CTRE-MDVE,TRL-KPD,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-02,PON YD,MAS-GDR,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-02,MDVE-SHU,TRL-KPD,UP,01:30:00,03:30:00,120,00:30:00,02:30:00,120
2024-07-02,PEL-DVR,MAS-GDR,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-02,TMV YD,MAS-GDR,UP,04:00:00,06:00:00,120,00:30:00,02:30:00,120
2024-07-02,AJJ YD,TRL-KPD,UP,01:46:00,03:30:00,104,00:46:00,02:30:00,104
2024-07-02,TI YD,MAS-GDR,UP,00:50:00,02:20:00,90,00:50:00,02:20:00,90
2024-07-02,TRL YD,TRL-KPD,UP,11:10:00,12:30:00,80,01:10:00,02:30:00,80
2024-07-02,PV YD,MAS-GDR,UP,10:50:00,12:10:00,80,01:10:00,02:30:00,80
2024-07-02,VGA YD,AJJ-RU,UP,00:00:00,02:00:00,120,01:45:00,03:45:00,120
2024-07-02,POI YD,AJJ-RU,UP,01:00:00,03:00:00,120,01:45:00,03:45:00,120
2024-07-02,TDK-PUT,AJJ-RU,UP,00:25:00,02:30:00,125,01:45:00,03:50:00,125
2024-07-02,TNPM YD,MAS-GDR,UP,03:15:00,03:55:00,40,01:50:00,02:30:00,40
2024-07-02,TNP-KOK,MAS-GDR,UP,03:30:00,04:05:00,35,01:55:00,02:30:00,35
2024-07-02,KVN YD,MAS-GDR,UP,11:25:00,11:55:00,30,02:00:00,02:30:00,30
2024-07-02,NG-VGA,AJJ-RU,UP,02:00:00,05:00:00,180,02:00:00,05:00:00,180
2024-07-02,VGA-NG,AJJ-RU,UP,11:30:00,14:30:00,180,02:15:00,05:15:00,180
2024-07-02,RU-PDD,AJJ-RU,UP,11:00:00,12:30:00,90,03:45:00,05:15:00,90
2024-07-02,KPD YD,TRL-KPD,UP,15:00:00,17:30:00,150,22:30:00,01:00:00,150
2024-07-02,CTRE YD,TRL-KPD,UP,12:30:00,13:15:00,45,22:30:00,23:15:00,45
2024-07-02,AJJ YD,TRL-KPD,UP,20:30:00,21:30:00,60,22:30:00,23:30:00,60
2024-07-02,PYA YD,MAS-GDR,UP,16:00:00,17:00:00,60,22:30:00,23:30:00,60
2024-07-02,TRL YD,TRL-KPD,UP,14:00:00,15:30:00,90,22:30:00,00:00:00,90
2024-07-02,KOK YD,MAS-GDR,UP,12:10:00,14:10:00,120,22:30:00,00:30:00,120
2024-07-02,KVN YD,MAS-GDR,UP,14:00:00,15:00:00,60,22:30:00,23:30:00,60
2024-07-02,TUG YD,TRL-KPD,UP,12:10:00,13:20:00,70,22:30:00,23:40:00,70
2024-07-02,LTI YD,TRL-KPD,UP,17:00:00,18:00:00,60,22:30:00,23:30:00,60
2024-07-02,AKM YD,MAS-GDR,UP,15:30:00,17:30:00,120,22:30:00,00:30:00,120
2024-07-02,DVR-NYP,MAS-GDR,UP,12:00:00,15:00:00,180,22:30:00,01:30:00,180
2024-07-02,AIPP YD,MAS-GDR,UP,13:15:00,15:50:00,155,22:30:00,01:05:00,155
2024-07-02,TMV YD,MAS-GDR,UP,15:30:00,17:30:00,120,22:30:00,00:30:00,120
2024-07-02,PEL YD,MAS-GDR,UP,22:50:00,00:50:00,120,22:50:00,00:50:00,120
2024-07-02,MDVE-CTRE,TRL-KPD,UP,23:15:00,00:45:00,90,23:15:00,00:45:00,90
2024-07-02,VPY-VLK,MAS-GDR,UP,00:15:00,03:10:00,175,23:35:00,02:30:00,175
2024-07-02,ENR YD,MAS-GDR,UP,23:45:00,02:15:00,150,23:45:00,02:15:00,150
2024-07-02,KBT YD,TRL-KPD,UP,23:50:00,01:50:00,120,23:50:00,01:50:00,120
2024-07-02,AJJ YD,TRL-KPD,UP,23:55:00,02:00:00,125,23:55:00,02:00:00,125
2024-07-03,PON YD,MAS-GDR,UP,00:00:00,02:00:00,120,00:00:00,02:00:00,120
2024-07-03,TRL YD,TRL-KPD,UP,00:30:00,03:00:00,150,00:00:00,02:30:00,150
2024-07-03,TUG YD,TRL-KPD,UP,11:10:00,13:40:00,150,00:00:00,02:30:00,150
2024-07-03,TVT YD,MAS-GDR,UP,00:30:00,03:00:00,150,00:00:00,02:30:00,150
2024-07-03,TADA-AKM,MAS-GDR,UP,00:00:00,01:30:00,90,00:00:00,01:30:00,90
2024-07-03,TRL-TI,TRL-KPD,UP,00:05:00,02:05:00,120,00:05:00,02:05:00,120
2024-07-03,BBQ YD,MAS-GDR,UP,00:50:00,03:10:00,140,00:10:00,02:30:00,140
2024-07-03,ABU YD,MAS-GDR,UP,00:20:00,02:20:00,120,00:20:00,02:20:00,120
2024-07-03,CTRE-MDVE,TRL-KPD,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-03,KOK YD,MAS-GDR,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-03,MDVE-SHU,TRL-KPD,UP,01:30:00,03:30:00,120,00:30:00,02:30:00,120
2024-07-03,AKM YD,MAS-GDR,UP,08:00:00,10:00:00,120,00:30:00,02:30:00,120
2024-07-03,TI YD,MAS-GDR,UP,01:50:00,03:50:00,120,00:30:00,02:30:00,120
2024-07-03,KPD YD,TRL-KPD,UP,11:20:00,12:50:00,90,01:00:00,02:30:00,90
2024-07-03,PEL-DVR,MAS-GDR,UP,01:00:00,02:30:00,90,01:00:00,02:30:00,90
2024-07-03,AKM-TADA,MAS-GDR,UP,01:35:00,03:05:00,90,01:00:00,02:30:00,90
2024-07-03,TNPM YD,MAS-GDR,UP,01:15:00,01:55:00,40,01:15:00,01:55:00,40
2024-07-03,PEL YD,MAS-GDR,UP,02:00:00,03:10:00,70,01:20:00,02:30:00,70
2024-07-03,PV YD,MAS-GDR,UP,10:30:00,11:30:00,60,01:30:00,02:30:00,60
2024-07-03,NG-VGA,AJJ-RU,UP,01:40:00,04:28:00,168,01:45:00,04:33:00,168
2024-07-03,VGA-NG,AJJ-RU,UP,15:30:00,17:30:00,120,01:45:00,03:45:00,120
2024-07-03,POI YD,AJJ-RU,UP,23:30:00,01:30:00,120,01:45:00,03:45:00,120
2024-07-03,TDK-PUT,AJJ-RU,UP,22:45:00,00:48:00,123,01:45:00,03:48:00,123
2024-07-03,TNPM YD,MAS-GDR,UP,02:35:00,03:10:00,35,01:55:00,02:30:00,35
2024-07-03,AJJ YD,TRL-KPD,UP,11:00:00,11:30:00,30,02:00:00,02:30:00,30
2024-07-03,VGA YD,AJJ-RU,UP,02:00:00,04:00:00,120,02:00:00,04:00:00,120
2024-07-03,VGA-NG,AJJ-RU,UP,12:00:00,13:30:00,90,03:45:00,05:15:00,90
2024-07-03,NG-VGA,AJJ-RU,UP,13:55:00,14:35:00,40,04:35:00,05:15:00,40
2024-07-03,KPD YD,TRL-KPD,UP,15:00:00,17:30:00,150,22:30:00,01:00:00,150
2024-07-03,CTRE YD,TRL-KPD,UP,17:42:00,18:00:00,18,22:30:00,22:48:00,18
2024-07-03,AJJ YD,TRL-KPD,UP,14:00:00,16:00:00,120,22:30:00,00:30:00,120
2024-07-03,PYA YD,MAS-GDR,UP,15:00:00,15:40:00,40,22:30:00,23:10:00,40
2024-07-03,TRL YD,TRL-KPD,UP,22:00:00,00:30:00,150,22:30:00,01:00:00,150
2024-07-03,KOK YD,MAS-GDR,UP,13:35:00,15:30:00,115,22:30:00,00:25:00,115
2024-07-03,KVN YD,MAS-GDR,UP,15:58:00,16:38:00,40,22:30:00,23:10:00,40
2024-07-03,PEL YD,MAS-GDR,UP,12:45:00,13:30:00,45,22:30:00,23:15:00,45
2024-07-03,TUG YD,TRL-KPD,UP,11:25:00,13:55:00,150,22:30:00,01:00:00,150
2024-07-03,LTI YD,TRL-KPD,UP,13:05:00,13:40:00,35,22:30:00,23:05:00,35
2024-07-03,MDVE-CTRE,TRL-KPD,UP,16:00:00,17:30:00,90,22:30:00,00:00:00,90
2024-07-03,BBQ YD,MAS-GDR,UP,12:30:00,14:45:00,135,22:30:00,00:45:00,135
2024-07-03,TRL-TI,TRL-KPD,UP,22:30:00,00:30:00,120,22:30:00,00:30:00,120
2024-07-03,DVR-NYP,MAS-GDR,UP,12:00:00,15:00:00,180,22:30:00,01:30:00,180
2024-07-03,AIPP YD,MAS-GDR,UP,16:30:00,18:00:00,90,22:30:00,00:00:00,90
2024-07-03,TMV YD,MAS-GDR,UP,12:00:00,14:00:00,120,22:30:00,00:30:00,120
2024-07-03,AKM YD,MAS-GDR,UP,22:55:00,00:25:00,90,22:55:00,00:25:00,90
2024-07-03,PEL YD,MAS-GDR,UP,23:22:00,00:23:00,61,23:22:00,00:23:00,61
2024-07-03,TADA-AKM,MAS-GDR,UP,23:35:00,01:05:00,90,23:35:00,01:05:00,90
2024-07-03,VPY-VLK,MAS-GDR,UP,00:10:00,03:00:00,170,23:40:00,02:30:00,170
2024-07-03,TVT YD,MAS-GDR,UP,23:55:00,01:55:00,120,23:55:00,01:55:00,120
2024-07-04,ENR YD,MAS-GDR,UP,11:00:00,13:20:00,140,00:10:00,02:30:00,140
2024-07-04,AIPP YD,MAS-GDR,UP,00:30:00,02:45:00,135,00:15:00,02:30:00,135
2024-07-04,MDVE-CTRE,TRL-KPD,UP,00:25:00,01:50:00,85,00:25:00,01:50:00,85
2024-07-04,KBT YD,TRL-KPD,UP,01:30:00,03:30:00,120,00:30:00,02:30:00,120
2024-07-04,AJJ YD,TRL-KPD,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-04,PON YD,MAS-GDR,UP,02:10:00,04:10:00,120,00:30:00,02:30:00,120
2024-07-04,KOK YD,MAS-GDR,UP,00:30:00,02:30:00,120,00:30:00,02:30:00,120
2024-07-04,PEL YD,MAS-GDR,UP,01:15:00,03:15:00,120,00:30:00,02:30:00,120
2024-07-04,MDVE-SHU,TRL-KPD,UP,01:30:00,03:30:00,120,00:30:00,02:30:00,120
2024-07-04,AKM YD,MAS-GDR,UP,08:00:00,10:00:00,120,00:30:00,02:30:00,120
2024-07-04,TI YD,MAS-GDR,UP,00:30:00,02:30:00,120,00:30:00,02:30:00,120
2024-07-04,KPD YD,TRL-KPD,UP,11:15:00,12:45:00,90,01:00:00,02:30:00,90
2024-07-04,AKM-TADA,MAS-GDR,UP,03:10:00,04:40:00,90,01:00:00,02:30:00,90
2024-07-04,TRL-TI,TRL-KPD,UP,02:10:00,03:35:00,85,01:05:00,02:30:00,85
2024-07-04,ABU YD,MAS-GDR,UP,02:00:00,03:17:00,77,01:13:00,02:30:00,77
2024-07-04,BBQ YD,MAS-GDR,UP,01:30:00,02:30:00,60,01:30:00,02:30:00,60
2024-07-04,TNPM YD,MAS-GDR,UP,01:40:00,02:15:00,35,01:40:00,02:15:00,35
2024-07-04,PV YD,MAS-GDR,UP,12:00:00,12:45:00,45,01:45:00,02:30:00,45
2024-07-04,NG-VGA,AJJ-RU,UP,01:00:00,03:30:00,150,01:45:00,04:15:00,150
2024-07-04,VGA YD,AJJ-RU,UP,00:00:00,02:00:00,120,01:45:00,03:45:00,120
2024-07-04,POI YD,AJJ-RU,UP,01:00:00,03:00:00,120,01:45:00,03:45:00,120
2024-07-04,TDK-PUT,AJJ-RU,UP,01:00:00,02:30:00,90,01:45:00,03:15:00,90
2024-07-04,CTRE-MDVE,TRL-KPD,UP,11:10:00,11:40:00,30,02:00:00,02:30:00,30
2024-07-04,TRL YD,TRL-KPD,UP,11:30:00,12:00:00,30,02:00:00,02:30:00,30
2024-07-04,VGA-NG,AJJ-RU,UP,02:05:00,04:05:00,120,02:05:00,04:05:00,120
2024-07-04,TDK-PUT,AJJ-RU,UP,11:00:00,13:00:00,120,03:15:00,05:15:00,120
2024-07-04,NG-VGA,AJJ-RU,UP,13:10:00,14:10:00,60,04:15:00,05:15:00,60
2024-07-04,VGA-NG,AJJ-RU,UP,15:00:00,16:00:00,60,04:15:00,05:15:00,60
2024-07-04,KPD YD,TRL-KPD,UP,13:30:00,15:00:00,90,22:30:00,00:00:00,90
2024-07-04,AJJ YD,TRL-KPD,UP,12:00:00,13:00:00,60,22:30:00,23:30:00,60
2024-07-04,PYA YD,MAS-GDR,UP,13:30:00,13:50:00,20,22:30:00,22:50:00,20
2024-07-04,TRL YD,TRL-KPD,UP,12:10:00,13:40:00,90,22:30:00,00:00:00,90
2024-07-04,PEL YD,MAS-GDR,UP,15:30:00,16:05:00,35,22:30:00,23:05:00,35
2024-07-04,MDVE-CTRE,TRL-KPD,UP,17:00:00,18:00:00,60,22:30:00,23:30:00,60
2024-07-04,TVT YD,MAS-GDR,UP,12:00:00,14:00:00,120,22:30:00,00:30:00,120
2024-07-04,DVR-NYP,MAS-GDR,UP,12:00:00,15:00:00,180,22:30:00,01:30:00,180
2024-07-04,AIPP YD,MAS-GDR,UP,13:45:00,15:50:00,125,22:30:00,00:35:00,125
2024-07-04,TUG YD,TRL-KPD,UP,22:50:00,01:10:00,140,22:50:00,01:10:00,140
2024-07-04,AKM YD,MAS-GDR,UP,23:00:00,00:30:00,90,23:00:00,00:30:00,90
2024-07-04,PEL YD,MAS-GDR,UP,23:05:00,01:00:00,115,23:05:00,01:00:00,115
2024-07-04,TRL-TI,TRL-KPD,UP,23:35:00,01:35:00,120,23:35:00,01:35:00,120
2024-07-04,VPY-VLK,MAS-GDR,UP,00:45:00,03:29:00,164,23:46:00,02:30:00,164
2024-07-05,KPD YD,TRL-KPD,UP,10:00:00,12:30:00,150,00:00:00,02:30:00,150
2024-07-05,AJJ YD,TRL-KPD,UP,00:00:00,02:00:00,120,00:00:00,02:00:00,120
2024-07-05,TRL YD,TRL-KPD,UP,00:30:00,03:00:00,150,00:00:00,02:30:00,150
2024-07-05,KOK YD,MAS-GDR,UP,00:00:00,02:00:00,120,00:00:00,02:00:00,120
2024-07-05,ENR YD,MAS-GDR,UP,01:40:00,04:00:00,140,00:10:00,02:30:00,140
2024-07-05,BBQ YD,MAS-GDR,UP,11:15:00,13:30:00,135,00:15:00,02:30:00,135
2024-07-05,KBT YD,TRL-KPD,UP,02:45:00,04:45:00,120,00:30:00,02:30:00,120
2024-07-05,PON YD,MAS-GDR,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-05,TVT YD,MAS-GDR,UP,11:00:00,13:00:00,120,00:30:00,02:30:00,120
2024-07-05,MDVE-SHU,TRL-KPD,UP,01:30:00,03:30:00,120,00:30:00,02:30:00,120
2024-07-05,AKM YD,MAS-GDR,UP,01:15:00,03:15:00,120,00:30:00,02:30:00,120
2024-07-05,TI YD,MAS-GDR,UP,01:45:00,03:45:00,120,00:30:00,02:30:00,120
2024-07-05,TADA-AKM,MAS-GDR,UP,00:30:00,02:00:00,90,00:30:00,02:00:00,90
2024-07-05,AIPP YD,MAS-GDR,UP,11:20:00,12:50:00,90,01:00:00,02:30:00,90
2024-07-05,PEL YD,MAS-GDR,UP,01:10:00,02:00:00,50,01:10:00,02:00:00,50
2024-07-05,ABU YD,MAS-GDR,UP,03:10:00,04:20:00,70,01:20:00,02:30:00,70
2024-07-05,PV YD,MAS-GDR,UP,11:50:00,12:35:00,45,01:45:00,02:30:00,45
2024-07-05,VGA YD,AJJ-RU,UP,00:55:00,02:40:00,105,01:45:00,03:30:00,105
2024-07-05,VGA-NG,AJJ-RU,UP,15:30:00,17:00:00,90,01:45:00,03:15:00,90
2024-07-05,TDK-PUT,AJJ-RU,UP,01:10:00,02:30:00,80,01:45:00,03:05:00,80
2024-07-05,TNPM YD,MAS-GDR,UP,04:00:00,04:35:00,35,01:55:00,02:30:00,35
2024-07-05,AJJ YD,TRL-KPD,UP,09:00:00,09:30:00,30,02:00:00,02:30:00,30
2024-07-05,KOK YD,MAS-GDR,UP,03:00:00,03:30:00,30,02:00:00,02:30:00,30
2024-07-05,NG-VGA,AJJ-RU,UP,02:00:00,04:30:00,150,02:00:00,04:30:00,150
2024-07-05,POI YD,AJJ-RU,UP,02:15:00,04:00:00,105,02:15:00,04:00:00,105
2024-07-05,TDK-PUT,AJJ-RU,UP,11:30:00,13:30:00,120,03:15:00,05:15:00,120
2024-07-05,VGA-NG,AJJ-RU,UP,12:40:00,13:55:00,75,04:00:00,05:15:00,75
2024-07-05,NG-VGA,AJJ-RU,UP,12:32:00,13:17:00,45,04:30:00,05:15:00,45
2024-07-05,KPD YD,TRL-KPD,UP,13:40:00,15:00:00,80,22:30:00,23:50:00,80
2024-07-05,AJJ YD,TRL-KPD,UP,14:45:00,16:30:00,105,22:30:00,00:15:00,105
2024-07-05,PEL YD,MAS-GDR,UP,12:45:00,13:15:00,30,22:30:00,23:00:00,30
2024-07-05,TUG YD,TRL-KPD,UP,15:40:00,16:10:00,30,22:30:00,23:00:00,30
2024-07-05,MDVE-CTRE,TRL-KPD,UP,17:00:00,18:00:00,60,22:30:00,23:30:00,60
2024-07-05,TVT YD,MAS-GDR,UP,13:00:00,15:00:00,120,22:30:00,00:30:00,120
2024-07-05,BBQ YD,MAS-GDR,UP,11:45:00,13:45:00,120,22:30:00,00:30:00,120
2024-07-05,DVR-NYP,MAS-GDR,UP,12:00:00,15:00:00,180,22:30:00,01:30:00,180
2024-07-05,ENR YD,MAS-GDR,UP,16:00:00,18:00:00,120,22:30:00,00:30:00,120
2024-07-05,AIPP YD,MAS-GDR,UP,13:00:00,15:00:00,120,22:30:00,00:30:00,120
2024-07-05,TRL YD,TRL-KPD,UP,23:00:00,01:30:00,150,23:00:00,01:30:00,150
2024-07-05,TUG YD,TRL-KPD,UP,23:00:00,01:10:00,130,23:00:00,01:10:00,130
2024-07-05,AKM YD,MAS-GDR,UP,23:15:00,00:15:00,60,23:15:00,00:15:00,60
2024-07-05,PEL YD,MAS-GDR,UP,23:20:00,00:20:00,60,23:20:00,00:20:00,60
2024-07-06,KPD YD,TRL-KPD,UP,09:30:00,12:00:00,150,00:00:00,02:30:00,150
2024-07-06,PON YD,MAS-GDR,UP,00:00:00,02:00:00,120,00:00:00,02:00:00,120
2024-07-06,KOK YD,MAS-GDR,UP,00:00:00,02:00:00,120,00:00:00,02:00:00,120
2024-07-06,TADA-AKM,MAS-GDR,UP,00:00:00,01:30:00,90,00:00:00,01:30:00,90
2024-07-06,VPY-VLK,MAS-GDR,UP,00:50:00,03:10:00,140,00:10:00,02:30:00,140
2024-07-06,KBT YD,TRL-KPD,UP,02:00:00,04:00:00,120,00:30:00,02:30:00,120
2024-07-06,AJJ YD,TRL-KPD,UP,11:00:00,13:00:00,120,00:30:00,02:30:00,120
2024-07-06,TVT YD,MAS-GDR,UP,01:30:00,03:30:00,120,00:30:00,02:30:00,120
2024-07-06,MDVE-SHU,TRL-KPD,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-06,AKM YD,MAS-GDR,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-07-06,BBQ YD,MAS-GDR,UP,11:00:00,13:00:00,120,00:30:00,02:30:00,120
2024-07-06,ENR YD,MAS-GDR,UP,02:00:00,04:00:00,120,00:30:00,02:30:00,120
2024-07-06,AIPP YD,MAS-GDR,UP,10:30:00,12:30:00,120,00:30:00,02:30:00,120
2024-07-06,TRL-TI,TRL-KPD,UP,00:40:00,01:50:00,70,00:40:00,01:50:00,70
2024-07-06,PEL YD,MAS-GDR,UP,01:30:00,03:15:00,105,00:45:00,02:30:00,105
2024-07-06,ABU YD,MAS-GDR,UP,00:55:00,01:55:00,60,00:55:00,01:55:00,60
2024-07-06,TNPM YD,MAS-GDR,UP,01:30:00,02:05:00,35,01:30:00,02:05:00,35
2024-07-06,NG-VGA,AJJ-RU,UP,00:35:00,03:05:00,150,01:45:00,04:15:00,150
2024-07-06,VGA YD,AJJ-RU,UP,01:00:00,02:40:00,100,01:45:00,03:25:00,100
2024-07-06,VGA-NG,AJJ-RU,UP,15:30:00,17:00:00,90,01:45:00,03:15:00,90
2024-07-06,PV YD,MAS-GDR,UP,12:00:00,12:40:00,40,01:50:00,02:30:00,40
2024-07-06,KOK YD,MAS-GDR,UP,02:35:00,03:05:00,30,02:00:00,02:30:00,30
2024-07-06,TNPM YD,MAS-GDR,UP,04:15:00,04:40:00,25,02:05:00,02:30:00,25
2024-07-06,TRL YD,TRL-KPD,UP,02:20:00,02:45:00,25,02:05:00,02:30:00,25
2024-07-06,TDK-PUT,AJJ-RU,UP,11:15:00,13:15:00,120,03:15:00,05:15:00,120
2024-07-06,NG-VGA,AJJ-RU,UP,13:25:00,14:25:00,60,04:15:00,05:15:00,60
2024-07-06,VGA-NG,AJJ-RU,UP,11:30:00,12:30:00,60,04:15:00,05:15:00,60
2024-07-06,KPD YD,TRL-KPD,UP,13:15:00,14:35:00,80,22:30:00,23:50:00,80
2024-07-06,AJJ YD,TRL-KPD,UP,16:15:00,16:45:00,30,22:30:00,23:00:00,30
2024-07-06,PEL YD,MAS-GDR,UP,12:10:00,13:10:00,60,22:30:00,23:30:00,60
2024-07-06,TUG YD,TRL-KPD,UP,13:00:00,15:10:00,130,22:30:00,00:40:00,130
2024-07-06,MDVE-CTRE,TRL-KPD,UP,16:30:00,17:30:00,60,22:30:00,23:30:00,60
2024-07-06,TVT YD,MAS-GDR,UP,14:30:00,16:30:00,120,22:30:00,00:30:00,120
2024-07-06,DVR-NYP,MAS-GDR,UP,12:00:00,15:00:00,180,22:30:00,01:30:00,180
2024-07-06,KBT YD,TRL-KPD,UP,23:00:00,01:00:00,120,23:00:00,01:00:00,120
2024-07-06,AJJ YD,TRL-KPD,UP,23:00:00,01:00:00,120,23:00:00,01:00:00,120
2024-07-06,KOK YD,MAS-GDR,UP,23:20:00,00:30:00,70,23:20:00,00:30:00,70
2024-07-06,VPY-VLK,MAS-GDR,UP,23:40:00,02:00:00,140,23:40:00,02:00:00,140
2024-07-06,AIPP YD,MAS-GDR,UP,23:50:00,01:50:00,120,23:50:00,01:50:00,120
