date,block_section_or_yard,corridor_block,line,demanded_time_from,demanded_time_to,block_demanded,permitted_time_from,permitted_time_to,block_permitted
2024-06-23,TMV-MTL,MAS-GDR,DN,15:35:00,17:05:00,90,00:00:00,01:30:00,90
2024-06-23,NYP-PYA,MAS-GDR,DN,14:15:00,15:15:00,60,00:00:00,01:00:00,60
2024-06-23,NYP YD,MAS-GDR,DN,14:15:00,15:15:00,60,00:00:00,01:00:00,60
2024-06-23,BBQ-WST,MAS-GDR,DN,13:30:00,15:30:00,120,00:00:00,02:00:00,120
2024-06-23,SPE-PEL,MAS-GDR,DN,14:00:00,14:45:00,45,00:00:00,00:45:00,45
2024-06-23,KVN-GYM,MAS-GDR,DN,13:00:00,15:30:00,150,00:00:00,02:30:00,150
2024-06-23,PEL YD,MAS-GDR,DN,23:22:00,00:23:00,61,00:00:00,01:01:00,61
2024-06-23,ELR YD,MAS-GDR,DN,18:05:00,18:35:00,30,00:00:00,00:30:00,30
2024-06-23,PYA-ODR,MAS-GDR,DN,15:15:00,16:15:00,60,00:00:00,01:00:00,60
2024-06-23,DVR-NYP,MAS-GDR,DN,16:30:00,17:30:00,60,00:00:00,01:00:00,60
2024-06-23,PYA-ODUR,MAS-GDR,DN,17:10:00,18:27:00,77,00:00:00,01:17:00,77
2024-06-23,PON-KVP,MAS-GDR,DN,00:00:00,04:00:00,240,00:00:00,04:00:00,240
2024-06-23,ELR-AKM,MAS-GDR,DN,00:15:00,00:30:00,15,00:15:00,00:30:00,15
2024-06-23,TDK-PUDI,AJJ-RU,DN,00:30:00,02:30:00,120,00:30:00,02:30:00,120
2024-06-23,SPE-TADA,MAS-GDR,DN,01:30:00,05:20:00,230,00:40:00,04:30:00,230
2024-06-23,VPY-WST,MAS-GDR,DN,00:50:00,01:50:00,60,00:50:00,01:50:00,60
2024-06-23,AKM-ELR,MAS-GDR,UP,01:00:00,02:30:00,90,01:00:00,02:30:00,90
2024-06-23,ELR-AKM,MAS-GDR,DN,01:00:00,04:00:00,180,01:00:00,04:00:00,180
2024-06-23,ODR YD,MAS-GDR,UP,09:00:00,10:30:00,90,01:00:00,02:30:00,90
2024-06-23,SPE-PEL,MAS-GDR,DN,01:00:00,04:00:00,180,01:00:00,04:00:00,180
2024-06-23,NYP-DVR,MAS-GDR,UP,09:00:00,10:30:00,90,01:00:00,02:30:00,90
2024-06-23,KOK-TNP,MAS-GDR,DN,01:00:00,01:50:00,50,01:00:00,01:50:00,50
2024-06-23,ODUR-GDR,MAS-GDR,DN,01:00:00,03:30:00,150,01:00:00,03:30:00,150
2024-06-23,PYA-NYP,MAS-GDR,DN,01:00:00,04:10:00,190,01:00:00,04:10:00,190
2024-06-23,BBQ-KOK,MAS-GDR,DN,01:00:00,02:30:00,90,01:00:00,02:30:00,90
2024-06-23,ELR YD,MAS-GDR,DN,01:05:00,02:05:00,60,01:05:00,02:05:00,60
2024-06-23,POI-VGA,AJJ-RU,DN,01:05:00,04:30:00,205,01:05:00,04:30:00,205
2024-06-23,PUT-TDK,AJJ-RU,DN,01:30:00,04:45:00,195,01:15:00,04:30:00,195
2024-06-23,PON-MJR,MAS-GDR,DN,01:15:00,03:50:00,155,01:15:00,03:50:00,155
2024-06-23,NYP-DVR,MAS-GDR,DN,01:20:00,04:20:00,180,01:20:00,04:20:00,180
2024-06-23,ODR-GDR,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-06-23,KVP YD,MAS-GDR,DN,01:30:00,04:00:00,150,01:30:00,04:00:00,150
2024-06-23,GDR-ODR,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-06-23,MJR YD,MAS-GDR,DN,01:30:00,04:30:00,180,01:30:00,04:30:00,180
2024-06-23,PUDI YD,AJJ-RU,DN,02:30:00,05:30:00,180,01:30:00,04:30:00,180
2024-06-23,TDK-PDD,AJJ-RU,DN,12:30:00,15:30:00,180,01:30:00,04:30:00,180
2024-06-23,MMK YD,MS-VM,UP,10:45:00,12:15:00,90,01:30:00,03:00:00,90
2024-06-23,KOK-VPY,MAS-GDR,DN,11:00:00,14:00:00,180,01:30:00,04:30:00,180
2024-06-23,GPD-ELR,MAS-GDR,DN,02:00:00,05:00:00,180,01:30:00,04:30:00,180
2024-06-23,TDK-VGA,AJJ-RU,UP,00:50:00,02:20:00,90,01:45:00,03:15:00,90
2024-06-23,PDD-SVF,AJJ-RU,UP,00:20:00,01:25:00,65,01:45:00,02:50:00,65
2024-06-23,PUT-TDK,AJJ-RU,UP,00:00:00,03:00:00,180,01:45:00,04:45:00,180
2024-06-23,SVF-TDK,AJJ-RU,UP,23:30:00,02:00:00,150,01:45:00,04:15:00,150
2024-06-23,AJJN YD,TRL-KPD,DN,23:00:00,02:00:00,180,02:00:00,05:00:00,180
2024-06-23,SHU YD,TRL-KPD,DN,01:00:00,04:00:00,180,02:00:00,05:00:00,180
2024-06-23,KVN YD,TRL-KPD,DN,02:00:00,04:00:00,120,02:00:00,04:00:00,120
2024-06-23,MCN YD,TRL-KPD,DN,01:00:00,03:30:00,150,02:00:00,04:30:00,150
2024-06-23,CTRE-MDVE,TRL-KPD,DN,01:00:00,03:00:00,120,02:00:00,04:00:00,120
2024-06-23,NYP YD,MAS-GDR,DN,02:00:00,04:00:00,120,02:00:00,04:00:00,120
2024-06-23,AJJN-TRT,TRL-KPD,DN,02:00:00,04:00:00,120,02:00:00,04:00:00,120
2024-06-23,AJJ-RU,TRL-KPD,DN,00:55:00,04:15:00,200,02:00:00,05:20:00,200
2024-06-23,AJJ-TRT,TRL-KPD,DN,23:05:00,01:05:00,120,02:00:00,04:00:00,120
2024-06-23,RPM-MSB,MAS-GDR,DN,02:00:00,02:20:00,20,02:00:00,02:20:00,20
2024-06-23,MJR-PON,MAS-GDR,DN,02:00:00,04:00:00,120,02:00:00,04:00:00,120
2024-06-23,ELR YD,MAS-GDR,DN,02:10:00,04:00:00,110,02:10:00,04:00:00,110
2024-06-23,TADA YD,MAS-GDR,DN,02:10:00,04:30:00,140,02:10:00,04:30:00,140
2024-06-23,PDD-RU,AJJ-RU,DN,02:15:00,03:30:00,75,02:15:00,03:30:00,75
2024-06-23,POI-NG,AJJ-RU,UP,11:30:00,14:30:00,180,02:15:00,05:15:00,180
2024-06-23,BBQ-WST,MAS-GDR,DN,10:00:00,12:00:00,120,02:30:00,04:30:00,120
2024-06-23,KVN-GYM,MAS-GDR,DN,12:30:00,14:30:00,120,02:30:00,04:30:00,120
2024-06-23,ODR YD,MAS-GDR,DN,04:30:00,06:30:00,120,02:30:00,04:30:00,120
2024-06-23,PYA-ODUR,MAS-GDR,DN,12:00:00,14:00:00,120,02:30:00,04:30:00,120
2024-06-23,VGA-POI,AJJ-RU,DN,10:00:00,12:00:00,120,02:30:00,04:30:00,120
2024-06-23,NA-VGA,AJJ-RU,DN,12:00:00,14:00:00,120,02:30:00,04:30:00,120
2024-06-23,TDK-PUDI,AJJ-RU,DN,12:30:00,14:30:00,120,02:30:00,04:30:00,120
2024-06-23,TDD-PDD,AJJ-RU,DN,12:00:00,14:00:00,120,02:30:00,04:30:00,120
2024-06-23,AKM-ELR,MAS-GDR,DN,02:35:00,04:35:00,120,02:30:00,04:30:00,120
2024-06-23,VPY-KOK,MAS-GDR,DN,13:00:00,15:00:00,120,02:30:00,04:30:00,120
2024-06-23,BBQ-KOK,MAS-GDR,DN,02:35:00,03:50:00,75,02:35:00,03:50:00,75
2024-06-23,VPY-WST,MAS-GDR,DN,11:30:00,13:15:00,105,02:45:00,04:30:00,105
2024-06-23,PON YD,MAS-GDR,DN,02:45:00,03:20:00,35,02:45:00,03:20:00,35
2024-06-23,MLPM YD,TRL-KPD,DN,10:00:00,13:30:00,210,03:00:00,06:30:00,210
2024-06-23,LTI-KVN,TRL-KPD,DN,03:00:00,05:00:00,120,03:00:00,05:00:00,120
2024-06-23,SPEL-PEL,MAS-GDR,DN,12:40:00,14:10:00,90,03:00:00,04:30:00,90
2024-06-23,KVP-PON,MAS-GDR,DN,03:05:00,04:10:00,65,03:05:00,04:10:00,65
2024-06-23,TRT YD,AJJ-RU,DN,04:05:00,05:25:00,80,03:10:00,04:30:00,80
2024-06-23,PUT YD,AJJ-RU,DN,12:15:00,13:15:00,60,03:30:00,04:30:00,60
2024-06-23,TDK YD,AJJ-RU,DN,13:00:00,13:45:00,45,03:45:00,04:30:00,45
2024-06-23,MDVE YD,TRL-KPD,DN,10:30:00,13:00:00,150,04:00:00,06:30:00,150
2024-06-23,SVUR YD,TRL-KPD,DN,10:00:00,12:30:00,150,04:00:00,06:30:00,150
2024-06-23,NYP YD,MAS-GDR,DN,10:00:00,10:30:00,30,04:00:00,04:30:00,30
2024-06-23,PON YD,MAS-GDR,DN,04:10:00,04:40:00,30,04:00:00,04:30:00,30
2024-06-23,THL YD,TRL-KPD,DN,10:00:00,12:30:00,150,04:00:00,06:30:00,150
2024-06-23,MSB-VM,MAS-GDR,DN,04:50:00,05:16:00,26,04:04:00,04:30:00,26
2024-06-23,PDD YD,AJJ-RU,UP,11:15:00,12:15:00,60,04:15:00,05:15:00,60
2024-06-23,POI-TRT,AJJ-RU,UP,05:30:00,06:30:00,60,04:15:00,05:15:00,60
2024-06-23,MDVE-SHU,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-06-23,SVF YD,AJJ-RU,UP,11:00:00,11:45:00,45,04:30:00,05:15:00,45
2024-06-23,WJR YD,TRL-KPD,DN,10:30:00,12:30:00,120,04:30:00,06:30:00,120
2024-06-23,SHU-TUG,TRL-KPD,DN,10:30:00,12:30:00,120,04:30:00,06:30:00,120
2024-06-23,MDVE-DHU,TRL-KPD,DN,13:00:00,15:00:00,120,04:30:00,06:30:00,120
2024-06-23,SVUR-KPD,TRL-KPD,DN,10:30:00,12:30:00,120,04:30:00,06:30:00,120
2024-06-23,WJR-MCN,TRL-KPD,DN,10:30:00,12:30:00,120,04:30:00,06:30:00,120
2024-06-23,CTRE-MLPM,TRL-KPD,DN,11:00:00,13:00:00,120,04:30:00,06:30:00,120
2024-06-23,SHU YD,TRL-KPD,DN,12:15:00,13:45:00,90,05:00:00,06:30:00,90
2024-06-23,AJJ YD,TRL-KPD,DN,10:45:00,12:15:00,90,05:00:00,06:30:00,90
2024-06-23,CTRE YD,TRL-KPD,DN,10:55:00,12:25:00,90,05:00:00,06:30:00,90
2024-06-23,MCN YD,TRL-KPD,DN,12:05:00,13:30:00,85,05:05:00,06:30:00,85
2024-06-23,LTI-KVN,TRL-KPD,DN,14:15:00,15:40:00,85,05:05:00,06:30:00,85
2024-06-23,JTJ-SBC,TRL-KPD,DN,15:30:00,16:50:00,80,05:10:00,06:30:00,80
2024-06-23,AJJ-AJJN,TRL-KPD,DN,11:10:00,12:20:00,70,05:20:00,06:30:00,70
2024-06-23,KPD-LTI,TRL-KPD,DN,13:55:00,15:00:00,65,05:25:00,06:30:00,65
2024-06-23,TUG YD,TRL-KPD,DN,10:30:00,11:30:00,60,05:30:00,06:30:00,60
2024-06-23,AJJ-TRT,TRL-KPD,DN,12:30:00,13:30:00,60,05:30:00,06:30:00,60
2024-06-23,JTJ-KDY,TRL-KPD,UP,20:55:00,23:55:00,180,22:30:00,01:30:00,180
2024-06-23,PYD YD,MAS-GDR,UP,13:20:00,16:20:00,180,22:30:00,01:30:00,180
2024-06-23,JTJ-VN,TRL-KPD,UP,21:30:00,23:30:00,120,22:30:00,00:30:00,120
2024-06-23,PEI YD,MAS-GDR,UP,21:30:00,23:30:00,120,22:30:00,00:30:00,120
2024-06-23,PEL-SPE,MAS-GDR,UP,16:10:00,17:00:00,50,22:30:00,23:20:00,50
2024-06-23,ODUR-PYA,MAS-GDR,UP,21:00:00,23:00:00,120,22:30:00,00:30:00,120
2024-06-23,TVT-TNP,MAS-GDR,UP,12:00:00,13:30:00,90,22:30:00,00:00:00,90
2024-06-23,KVN-LTI_YD,MAS-GDR,UP,22:00:00,00:00:00,120,22:30:00,00:30:00,120
2024-06-23,JTJ-ED,TRL-KPD,UP,12:30:00,14:30:00,120,22:30:00,00:30:00,120
2024-06-23,CTRE-MLPM,TRL-KPD,UP,22:00:00,00:30:00,150,22:30:00,01:00:00,150
2024-06-23,TUG-SHU,TRL-KPD,UP,22:00:00,00:00:00,120,22:30:00,00:30:00,120
2024-06-23,SHU-MDVE,TRL-KPD,UP,22:00:00,00:30:00,150,22:30:00,01:00:00,150
2024-06-23,TMV-OLA,MAS-GDR,UP,20:30:00,23:00:00,150,22:30:00,01:00:00,150
2024-06-23,MLPM-AJJ,TRL-KPD,UP,22:35:00,01:00:00,145,22:35:00,01:00:00,145
2024-06-23,PON-MJR,MAS-GDR,UP,22:55:00,00:25:00,90,22:55:00,00:25:00,90
2024-06-23,MYP YD,MS-VM,UP,13:30:00,15:30:00,120,23:00:00,01:00:00,120
2024-06-23,KVP-PON,MAS-GDR,UP,23:00:00,01:30:00,150,23:00:00,01:30:00,150
2024-06-23,KOK-BBQ,MAS-GDR,UP,00:00:00,03:30:00,210,23:00:00,02:30:00,210
2024-06-23,WJR-TUG,TRL-KPD,UP,23:00:00,01:00:00,120,23:00:00,01:00:00,120
2024-06-23,MJR-AIP,MAS-GDR,UP,23:00:00,02:00:00,180,23:00:00,02:00:00,180
2024-06-23,ELR-GPD,MAS-GDR,UP,23:00:00,02:00:00,180,23:00:00,02:00:00,180
2024-06-23,AJJN-AJJ,TRL-KPD,UP,10:35:00,14:00:00,205,23:05:00,02:30:00,205
2024-06-23,GPD-KVP,MAS-GDR,UP,23:15:00,23:58:00,43,23:15:00,23:58:00,43
2024-06-23,MCPK YD,SUBURBAN,UP,23:15:00,03:15:00,240,23:30:00,03:30:00,240
2024-06-23,VPY-WST,MAS-GDR,UP,00:00:00,03:00:00,180,23:30:00,02:30:00,180
2024-06-23,CGLYD-SKL,MS-VM,UP,23:30:00,01:45:00,135,23:30:00,01:45:00,135
2024-06-23,PON-KVP,MAS-GDR,UP,23:50:00,01:45:00,115,23:50:00,01:45:00,115
2024-06-24,SPE YD,MAS-GDR,DN,22:00:00,01:00:00,180,00:00:00,03:00:00,180
2024-06-24,TMV-MTL,MAS-GDR,DN,14:00:00,15:10:00,70,00:00:00,01:10:00,70
2024-06-24,NYP YD,MAS-GDR,DN,13:45:00,14:45:00,60,00:00:00,01:00:00,60
2024-06-24,BBQ-WST,MAS-GDR,DN,14:15:00,15:15:00,60,00:00:00,01:00:00,60
2024-06-24,PEL YD,MAS-GDR,DN,22:25:00,23:25:00,60,00:00:00,01:00:00,60
2024-06-24,PYA-ODR,MAS-GDR,DN,15:00:00,15:55:00,55,00:00:00,00:55:00,55
2024-06-24,NYP-DVR,MAS-GDR,DN,15:25:00,17:33:00,128,00:00:00,02:08:00,128
2024-06-24,TDK YD,AJJ-RU,DN,00:00:00,03:00:00,180,00:30:00,03:30:00,180
2024-06-24,TDK-PUDI,AJJ-RU,DN,14:30:00,16:30:00,120,00:30:00,02:30:00,120
2024-06-24,MDVE-CTRE,TRL-KPD,UP,00:30:00,02:30:00,120,00:30:00,02:30:00,120
2024-06-24,PUT-TDK,AJJ-RU,DN,22:00:00,00:30:00,150,00:30:00,03:00:00,150
2024-06-24,KOK-BBG,MAS-GDR,UP,00:35:00,02:20:00,105,00:35:00,02:20:00,105
2024-06-24,ELR YD,MAS-GDR,DN,00:45:00,02:30:00,105,00:45:00,02:30:00,105
2024-06-24,AJJN YD,TRL-KPD,UP,01:45:00,03:30:00,105,00:45:00,02:30:00,105
2024-06-24,SPE-PEL,MAS-GDR,DN,01:00:00,04:00:00,180,01:00:00,04:00:00,180
2024-06-24,PYA-ODR,MAS-GDR,UP,09:00:00,10:30:00,90,01:00:00,02:30:00,90
2024-06-24,MSB-VM,MAS-GDR,UP,01:00:00,01:51:00,51,01:00:00,01:51:00,51
2024-06-24,PYA-NYP,MAS-GDR,DN,01:00:00,04:00:00,180,01:00:00,04:00:00,180
2024-06-24,PON-MJR,MAS-GDR,DN,01:00:00,03:00:00,120,01:00:00,03:00:00,120
2024-06-24,ENR-AIPP,MAS-GDR,UP,02:45:00,03:55:00,70,01:20:00,02:30:00,70
2024-06-24,ELR-AKM,MAS-GDR,DN,02:00:00,05:00:00,180,01:30:00,04:30:00,180
2024-06-24,ODUR YD,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-06-24,PYA-ODR,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-06-24,MJR YD,MAS-GDR,DN,01:30:00,04:30:00,180,01:30:00,04:30:00,180
2024-06-24,KOK-VPY,MAS-GDR,DN,11:00:00,14:00:00,180,01:30:00,04:30:00,180
2024-06-24,BBQ-MAS,MAS-GDR,UP,02:30:00,03:30:00,60,01:30:00,02:30:00,60
2024-06-24,SPE-TADA,MAS-GDR,UP,02:25:00,03:13:00,48,01:42:00,02:30:00,48
2024-06-24,TDK YD,AJJ-RU,UP,00:00:00,03:00:00,180,01:45:00,04:45:00,180
2024-06-24,PUT-TDK,AJJ-RU,UP,00:00:00,03:00:00,180,01:45:00,04:45:00,180
2024-06-24,SVF-TDK,AJJ-RU,UP,23:30:00,02:00:00,150,01:45:00,04:15:00,150
2024-06-24,TDK-PDD,AJJ-RU,DN,01:55:00,03:40:00,105,01:55:00,03:40:00,105
2024-06-24,SHU YD,TRL-KPD,DN,01:00:00,03:00:00,120,02:00:00,04:00:00,120
2024-06-24,MLPM YD,TRL-KPD,DN,22:00:00,01:30:00,210,02:00:00,05:30:00,210
2024-06-24,CTRE YD,TRL-KPD,DN,01:00:00,03:00:00,120,02:00:00,04:00:00,120
2024-06-24,MCN YD,TRL-KPD,DN,01:00:00,02:30:00,90,02:00:00,03:30:00,90
2024-06-24,CTRE-MDVE,TRL-KPD,DN,01:00:00,03:00:00,120,02:00:00,04:00:00,120
2024-06-24,MLPM YD,TRL-KPD,UP,11:50:00,12:20:00,30,02:00:00,02:30:00,30
2024-06-24,MLPM-AJJ,TRL-KPD,UP,04:30:00,05:00:00,30,02:00:00,02:30:00,30
2024-06-24,BBQ-WST,MAS-GDR,DN,02:00:00,03:50:00,110,02:00:00,03:50:00,110
2024-06-24,AJJN-TRT,TRL-KPD,DN,02:00:00,04:00:00,120,02:00:00,04:00:00,120
2024-06-24,PON-KVP,MAS-GDR,DN,02:00:00,04:30:00,150,02:00:00,04:30:00,150
2024-06-24,TADA YD,MAS-GDR,DN,02:05:00,04:05:00,120,02:05:00,04:05:00,120
2024-06-24,POI-TRT,AJJ-RU,DN,11:36:00,13:37:00,121,02:29:00,04:30:00,121
2024-06-24,PYA YD,MAS-GDR,DN,03:00:00,05:00:00,120,02:30:00,04:30:00,120
2024-06-24,KVN-GYM,MAS-GDR,DN,12:30:00,14:30:00,120,02:30:00,04:30:00,120
2024-06-24,ODR-GDR,MAS-GDR,DN,12:00:00,14:00:00,120,02:30:00,04:30:00,120
2024-06-24,KVP YD,MAS-GDR,DN,02:30:00,04:30:00,120,02:30:00,04:30:00,120
2024-06-24,ODUR-GDR,MAS-GDR,DN,12:00:00,14:00:00,120,02:30:00,04:30:00,120
2024-06-24,PUDI YD,AJJ-RU,DN,13:00:00,15:00:00,120,02:30:00,04:30:00,120
2024-06-24,TNP YD,MAS-GDR,DN,11:00:00,13:00:00,120,02:30:00,04:30:00,120
2024-06-24,TDK-PUDI,AJJ-RU,DN,13:00:00,15:00:00,120,02:30:00,04:30:00,120
2024-06-24,NYP YD,MAS-GDR,DN,09:00:00,10:30:00,90,03:00:00,04:30:00,90
2024-06-24,LTI-KVN,TRL-KPD,DN,03:00:00,05:00:00,120,03:00:00,05:00:00,120
2024-06-24,PDD-RU,AJJ-RU,DN,03:00:00,04:00:00,60,03:00:00,04:00:00,60
2024-06-24,PUT-TDK,AJJ-RU,DN,03:10:00,04:25:00,75,03:10:00,04:25:00,75
2024-06-24,POI-TRT,AJJ-RU,UP,10:30:00,12:30:00,120,03:15:00,05:15:00,120
2024-06-24,PDD YD,AJJ-RU,UP,03:20:00,04:00:00,40,03:20:00,04:00:00,40
2024-06-24,AJJ-MLPM,TRL-KPD,DN,11:45:00,14:30:00,165,03:45:00,06:30:00,165
2024-06-24,ODR YD,MAS-GDR,DN,12:30:00,13:15:00,45,03:45:00,04:30:00,45
2024-06-24,SPE YD,MAS-GDR,DN,13:15:00,13:55:00,40,03:50:00,04:30:00,40
2024-06-24,SHU YD,TRL-KPD,DN,09:30:00,12:00:00,150,04:00:00,06:30:00,150
2024-06-24,MCN YD,TRL-KPD,DN,10:30:00,13:00:00,150,04:00:00,06:30:00,150
2024-06-24,CTRE-MDVE,TRL-KPD,DN,10:00:00,12:30:00,150,04:00:00,06:30:00,150
2024-06-24,NG-POI,AJJ-RU,UP,12:10:00,13:25:00,75,04:00:00,05:15:00,75
2024-06-24,MDVE-SHU,TRL-KPD,DN,13:00:00,15:00:00,120,04:30:00,06:30:00,120
2024-06-24,AJJ YD,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-06-24,TUG YD,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-06-24,KVN YD,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-06-24,MDVE YD,TRL-KPD,DN,12:00:00,14:00:00,120,04:30:00,06:30:00,120
2024-06-24,SVUR YD,TRL-KPD,DN,11:30:00,13:30:00,120,04:30:00,06:30:00,120
2024-06-24,WJR YD,TRL-KPD,DN,10:30:00,12:30:00,120,04:30:00,06:30:00,120
2024-06-24,THL YD,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-06-24,CTRE-MLPM,TRL-KPD,DN,14:00:00,16:00:00,120,04:30:00,06:30:00,120
2024-06-24,PDD YD,AJJ-RU,UP,12:40:00,13:10:00,30,04:45:00,05:15:00,30
2024-06-24,SHU-TUG,TRL-KPD,DN,13:35:00,15:05:00,90,05:00:00,06:30:00,90
2024-06-24,WJR-MCN,TRL-KPD,DN,12:00:00,13:30:00,90,05:00:00,06:30:00,90
2024-06-24,LTI-KVN,TRL-KPD,DN,10:45:00,12:10:00,85,05:05:00,06:30:00,85
2024-06-24,MLPM YD,TRL-KPD,DN,12:30:00,13:30:00,60,05:30:00,06:30:00,60
2024-06-24,SVUR-KPD,TRL-KPD,DN,12:55:00,13:55:00,60,05:30:00,06:30:00,60
2024-06-24,KPD-LTI,TRL-KPD,DN,13:30:00,14:20:00,50,05:40:00,06:30:00,50
2024-06-24,AKM-ELR,MAS-GDR,UP,12:35:00,13:35:00,60,22:30:00,23:30:00,60
2024-06-24,CTRE-MDVE,TRL-KPD,UP,19:55:00,20:10:00,15,22:30:00,22:45:00,15
2024-06-24,JTJ-KDY,TRL-KPD,UP,20:00:00,22:00:00,120,22:30:00,00:30:00,120
2024-06-24,PEI YD,MAS-GDR,UP,20:15:00,21:15:00,60,22:30:00,23:30:00,60
2024-06-24,MLPM-AJJ,TRL-KPD,UP,12:05:00,13:42:00,97,22:30:00,00:07:00,97
2024-06-24,KVP-PON,MAS-GDR,UP,22:30:00,00:30:00,120,22:30:00,00:30:00,120
2024-06-24,SPE-TADA,MAS-GDR,UP,22:00:00,00:32:00,152,22:30:00,01:02:00,152
2024-06-24,TRT-AJJN,TRL-KPD,UP,13:32:00,13:52:00,20,22:30:00,22:50:00,20
2024-06-24,ODUR-PYA,MAS-GDR,UP,15:00:00,16:30:00,90,22:30:00,00:00:00,90
2024-06-24,ODR-PYA,MAS-GDR,UP,15:00:00,17:00:00,120,22:30:00,00:30:00,120
2024-06-24,GDR-ODR,MAS-GDR,UP,15:00:00,17:00:00,120,22:30:00,00:30:00,120
2024-06-24,TRT-AJJ,TRL-KPD,UP,12:00:00,13:30:00,90,22:30:00,00:00:00,90
2024-06-24,ABU-VLK,MAS-GDR,UP,16:00:00,18:30:00,150,22:30:00,01:00:00,150
2024-06-24,CTRE-MLPM,TRL-KPD,UP,14:00:00,16:00:00,120,22:30:00,00:30:00,120
2024-06-24,SHU-MDVE,TRL-KPD,UP,15:30:00,17:30:00,120,22:30:00,00:30:00,120
2024-06-24,TMV-OLA,MAS-GDR,UP,20:30:00,23:00:00,150,22:30:00,01:00:00,150
2024-06-24,MYP YD,MS-VM,UP,21:30:00,23:30:00,120,23:00:00,01:00:00,120
2024-06-24,KVP YD,MAS-GDR,UP,23:00:00,01:00:00,120,23:00:00,01:00:00,120
2024-06-24,KOK-BBQ,MAS-GDR,UP,23:35:00,03:05:00,210,23:00:00,02:30:00,210
2024-06-24,VPY-WST,MAS-GDR,UP,23:30:00,02:00:00,150,23:30:00,02:00:00,150
2024-06-24,TVT-TNP,MAS-GDR,UP,02:00:00,05:00:00,180,23:30:00,02:30:00,180
2024-06-24,NYP-PYA,MAS-GDR,UP,23:35:00,01:05:00,90,23:35:00,01:05:00,90
2024-06-24,SPE YD,MAS-GDR,UP,00:10:00,03:00:00,170,23:40:00,02:30:00,170
2024-06-24,TADA-SPE,MAS-GDR,UP,23:45:00,01:15:00,90,23:45:00,01:15:00,90
2024-06-25,AKM-ELR,MAS-GDR,UP,00:00:00,02:30:00,150,00:00:00,02:30:00,150
2024-06-25,TMV-MTL,MAS-GDR,DN,16:30:00,17:30:00,60,00:00:00,01:00:00,60
2024-06-25,TDK YD,AJJ-RU,DN,23:30:00,01:30:00,120,00:30:00,02:30:00,120
2024-06-25,KVP-PON,MAS-GDR,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-06-25,WJR-TUG,TRL-KPD,UP,00:30:00,01:30:00,60,00:30:00,01:30:00,60
2024-06-25,MJR YD,MAS-GDR,DN,00:30:00,02:30:00,120,00:30:00,02:30:00,120
2024-06-25,MMK YD,MS-VM,DN,02:00:00,06:00:00,240,00:30:00,04:30:00,240
2024-06-25,TRT YD,AJJ-RU,DN,00:30:00,04:30:00,240,00:30:00,04:30:00,240
2024-06-25,RU-PUDI,AJJ-RU,DN,00:35:00,03:20:00,165,00:35:00,03:20:00,165
2024-06-25,TADA YD,MAS-GDR,DN,00:40:00,02:25:00,105,00:40:00,02:25:00,105
2024-06-25,NYP-PYA,MAS-GDR,DN,01:00:00,04:30:00,210,01:00:00,04:30:00,210
2024-06-25,SPE-PEL,MAS-GDR,DN,01:00:00,04:00:00,180,01:00:00,04:00:00,180
2024-06-25,MDVE-CTRE,TRL-KPD,UP,01:00:00,01:40:00,40,01:00:00,01:40:00,40
2024-06-25,PUT-TDK,AJJ-RU,DN,01:00:00,03:30:00,150,01:00:00,03:30:00,150
2024-06-25,DVR YD,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-06-25,PYA YD,MAS-GDR,UP,10:00:00,11:00:00,60,01:30:00,02:30:00,60
2024-06-25,PYA-ODR,MAS-GDR,DN,02:00:00,05:00:00,180,01:30:00,04:30:00,180
2024-06-25,MJR-AIP,MAS-GDR,UP,01:35:00,02:35:00,60,01:30:00,02:30:00,60
2024-06-25,GPD YD,MAS-GDR,DN,01:30:00,04:30:00,180,01:30:00,04:30:00,180
2024-06-25,ELR-AKM,MAS-GDR,DN,02:05:00,05:00:00,175,01:35:00,04:30:00,175
2024-06-25,SVF YD,AJJ-RU,UP,23:40:00,01:40:00,120,01:45:00,03:45:00,120
2024-06-25,PDD YD,AJJ-RU,UP,00:00:00,03:00:00,180,01:45:00,04:45:00,180
2024-06-25,PUT YD,AJJ-RU,UP,23:40:00,00:30:00,50,01:45:00,02:35:00,50
2024-06-25,PUDI YD,AJJ-RU,UP,01:25:00,03:25:00,120,01:45:00,03:45:00,120
2024-06-25,RU-PDD,AJJ-RU,UP,01:20:00,03:20:00,120,01:45:00,03:45:00,120
